MLS#,Type,Prop. Cat.,Prop. Cond.,Tax,Address,City,Zip,Area,BD,Baths,# Levels,Apx Sqft,Price SqFt,Sld Price Sqft,Lot Size,Pend. Date,DOM,CDOM,List Date,List Price,Sold Date,Price,Yr. Built,HOA Dues,# Garage,# Fireplaces,Terms
23524326,DETACHD,RES,REMOD,10464.56,14210 AMBERWOOD CIR,Lake Oswego,97035,147,4,3,2,3391,339,337,"7K-9,999SF",11/5/2023,30,30,10/6/2023,"$1,150,000 ",11/14/2023,"$1,145,000 ",1986,150,3,2,"CALL-SA, CASH, CONV"
24620531,DETACHD,RES,REMOD,11700.6,2115 Peregrine CT,West Linn,97068,147,4,2.1,2,3328,351,344,"10K-14,999SF",7/18/2024,10,10,7/8/2024,"$1,169,900 ",8/21/2024,"$1,147,000 ",1992,,3,2,"CASH, CONV"
24150898,DETACHD,RES,NEW,1000,1224 9th ST Lot 4,West Linn,97068,147,4,2.1,2,3240,354,354,"5K-6,999SF",5/3/2025,145,145,12/9/2024,"$1,149,900 ",6/5/2025,"$1,149,000 ",2025,,2,1,"CASH, CONV, VA"
24336393,DETACHD,RES,REMOD,8293.11,16700 GARY LN,Lake Oswego,97034,147,3,2.1,1,2100,542,547,"10K-14,999SF",5/24/2024,4,4,5/20/2024,"$1,140,000 ",6/13/2024,"$1,149,000 ",1950,,2,1,"CASH, CONV"
226686958,DETACHD,RES,REMOD,6326.29,1405 CEDAR ST,Lake Oswego,97034,147,3,2,3,2178,527,527,"7K-9,999SF",5/16/2025,0,0,5/16/2025,"$1,149,000 ",5/16/2025,"$1,149,000 ",1947,,0,2,"CASH, CONV"
22472027,DETACHD,RES,RESALE,10621.17,26385 SW PETES MOUNTAIN RD,West Linn,97068,147,4,3,3,3739,346,307,5-6.99AC,9/1/2023,354,354,9/12/2022,"$1,295,000 ",9/29/2023,"$1,150,000 ",1977,,5,1,"CASH, CONV"
23021364,DETACHD,RES,RESALE,9750.37,2411 SADDLE CT,West Linn,97068,147,6,3.1,2,5004,231,229,"10K-14,999SF",11/2/2023,42,42,9/21/2023,"$1,158,000 ",12/14/2023,"$1,150,000 ",1975,,3,2,"CASH, CONV, FHA, VA"
23034844,DETACHD,RES,REMOD,10496.14,1030 Rancho Lobo Lane LN,West Linn,97068,147,3,2.1,3,3984,287,288,"10K-14,999SF",8/4/2023,56,56,6/9/2023,"$1,145,000 ",9/5/2023,"$1,150,000 ",1982,,2,3,"CASH, CONV, FHA"
23303691,DETACHD,RES,REMOD,7729.94,18521 WAXWING CIR,Lake Oswego,97035,147,4,2.1,2,2936,408,391,"7K-9,999SF",2/2/2024,72,72,11/22/2023,"$1,200,000 ",3/6/2024,"$1,150,000 ",1977,860,1,1,"CASH, CONV"
23417785,DETACHD,RES,RESALE,12824.08,20 NANSEN SUMMIT,Lake Oswego,97035,147,4,3.1,3,3768,323,305,"10K-14,999SF",7/7/2023,43,43,5/25/2023,"$1,220,000 ",8/2/2023,"$1,150,000 ",1988,552,3,1,"CASH, CONV, FHA, VA"
23695174,DETACHD,RES,REMOD,9758.81,10 INDEPENDENCE AVE,Lake Oswego,97035,147,4,3.1,3,4192,274,274,"10K-14,999SF",9/28/2023,70,70,7/20/2023,"$1,150,000 ",10/27/2023,"$1,150,000 ",1969,552,2,2,"CASH, CONV"
24083205,DETACHD,RES,RESALE,11372.3,2348 FALCON DR,West Linn,97068,147,4,3.1,2,4460,268,257,"10K-14,999SF",11/17/2024,90,90,8/19/2024,"$1,199,000 ",12/18/2024,"$1,150,000 ",1996,,3,2,"CASH, CONV, FHA, VA"
24146361,DETACHD,RES,REMOD,5451.75,818 ASH ST,Lake Oswego,97034,147,3,2,1,1500,833,766,"10K-14,999SF",4/11/2024,16,66,3/26/2024,"$1,250,000 ",5/8/2024,"$1,150,000 ",1977,,2,0,"CASH, CONV, FHA, USDA, VA"
24181231,DETACHD,RES,RESALE,7845.68,1518 16TH ST,West Linn,97068,147,3,2.1,1,2296,522,500,"10K-14,999SF",5/25/2024,9,9,5/16/2024,"$1,199,900 ",6/25/2024,"$1,150,000 ",2009,,2,,"CASH, CONV"
24345846,DETACHD,RES,REMOD,15149.04,18560 WESTVIEW DR,Lake Oswego,97034,147,5,2.1,2,3411,351,337,20K-.99AC,11/8/2024,155,155,6/6/2024,"$1,200,000 ",12/27/2024,"$1,150,000 ",1984,,3,2,"CASH, CONV"
24428294,DETACHD,RES,RESALE,7576.18,2165 SW PATTULO WAY,West Linn,97068,147,3,3,2,2920,410,393,1-2.99AC,6/15/2024,9,9,6/6/2024,"$1,200,000 ",7/11/2024,"$1,150,000 ",2017,,0,1,"CASH, CONV"
24674181,DETACHD,RES,APPROX,12771.62,1176 TROON RD,Lake Oswego,97034,147,3,2,2,3022,429,380,"10K-14,999SF",1/29/2025,76,76,11/14/2024,"$1,298,000 ",3/7/2025,"$1,150,000 ",1974,,2,2,"CASH, CONV, FHA"
24675603,DETACHD,RES,REMOD,11023.93,5552 YORKSHIRE PL,Lake Oswego,97035,147,4,2.1,2,2637,436,436,"7K-9,999SF",9/8/2024,9,9,8/30/2024,"$1,150,000 ",10/21/2024,"$1,150,000 ",1992,,2,2,"CASH, CONV, VA"
278666778,DETACHD,RES,REMOD,15745.03,2675 BEACON HILL DR,West Linn,97068,147,4,3.2,2,3736,307,307,"10K-14,999SF",2/23/2025,51,51,1/3/2025,"$1,150,000 ",3/26/2025,"$1,150,000 ",2002,165,4,2,"CASH, CONV"
381037413,DETACHD,RES,REMOD,7202.72,2251 FERNWOOD CIR,Lake Oswego,97034,147,7,3,2,2704,443,425,20K-.99AC,6/2/2025,31,31,5/2/2025,"$1,199,999 ",6/16/2025,"$1,150,000 ",1962,,2,,"CASH, CONV"
553556554,DETACHD,RES,RESALE,9688.91,2113 WILLAMETTE FALLS DR,West Linn,97068,147,5,2.1,2,2892,397,397,"10K-14,999SF",3/5/2025,3,3,3/2/2025,"$1,150,000 ",4/3/2025,"$1,150,000 ",2019,,3,1,"CASH, CONV"
748808912,DETACHD,RES,APPROX,12276.22,14309 EDENBERRY DR,Lake Oswego,97035,147,5,2.1,2,3011,381,381,"7K-9,999SF",2/3/2025,4,4,1/30/2025,"$1,149,900 ",3/5/2025,"$1,150,000 ",1988,,3,2,"CASH, CONV, FHA, VA"
24314536,DETACHD,RES,NEW,5879.42,2793 Lancaster ST,West Linn,97068,147,5,4.1,3,3358,351,343,"3K-4,999SF",2/10/2025,178,178,8/16/2024,"$1,179,999 ",2/24/2025,"$1,152,300 ",2024,,2,1,"CASH, CONV"
24288121,DETACHD,RES,RESALE,14797.6,4001 WILD ROSE DR,West Linn,97068,147,5,3,2,4118,281,280,"10K-14,999SF",10/24/2024,18,18,10/6/2024,"$1,159,990 ",12/6/2024,"$1,155,000 ",2000,120,3,3,"CASH, CONV, FHA, VA"
23505278,DETACHD,RES,NEW,0.01,3837 Carman DR,Lake Oswego,97035,147,3,2.1,2,2531,432,456,"5K-6,999SF",1/12/2024,37,37,12/6/2023,"$1,095,000 ",1/7/2025,"$1,155,381 ",2024,,2,1,"CASH, CONV"
451974580,DETACHD,RES,APPROX,9655.32,5775 SKYLINE DR,West Linn,97068,147,5,4,2,4557,257,253,"10K-14,999SF",3/17/2025,10,312,3/7/2025,"$1,175,000 ",4/25/2025,"$1,157,000 ",1977,,2,1,"CASH, CONV"
24164225,DETACHD,RES,RESALE,11182.45,14257 EDENBERRY DR,Lake Oswego,97035,147,4,2.1,2,3347,371,346,"7K-9,999SF",2/23/2024,17,17,2/6/2024,"$1,245,000 ",4/5/2024,"$1,159,020 ",1988,150,3,2,"CASH, CONV, FHA, VA"
485706963,DETACHD,RES,RESALE,16414.65,30 HILLSHIRE DR,Lake Oswego,97034,147,4,2.1,3,3887,298,298,"15K-19,999SF",3/26/2025,5,5,3/21/2025,"$1,160,000 ",4/25/2025,"$1,160,000 ",1984,20,3,2,"CASH, CONV"
24549408,DETACHD,RES,RESALE,10448.17,2033 RIDGEWOOD RD,Lake Oswego,97034,147,4,2.1,2,2724,432,426,"15K-19,999SF",1/14/2025,186,186,7/12/2024,"$1,179,000 ",3/6/2025,"$1,161,000 ",1967,,2,2,"CASH, CONV, VA"
24013644,DETACHD,RES,REMOD,8551.91,1125 C AVE,Lake Oswego,97034,147,4,3,2,2574,514,451,"10K-14,999SF",6/12/2024,37,37,5/6/2024,"$1,325,000 ",7/25/2024,"$1,161,233 ",1953,,1,2,"CASH, CONV"
250069768,DETACHD,RES,RESTORD,8826.33,3500 LANEWOOD ST,Lake Oswego,97035,147,3,2.1,2,2217,540,524,"7K-9,999SF",5/12/2025,4,4,5/8/2025,"$1,199,000 ",6/5/2025,"$1,163,511 ",1992,,2,1,"CASH, CONV"
24417780,DETACHD,RES,NEW,0,2147 Eleanor RD,West Linn,97068,147,4,4,3,3216,367,362,"7K-9,999SF",11/4/2024,0,0,11/4/2024,"$1,180,959 ",3/10/2025,"$1,164,456 ",2025,,2,1,"CASH, CONV"
23263841,DETACHD,RES,RESALE,12397,5316 CHILDS RD,Lake Oswego,97035,147,5,2.1,2,3854,311,304,"7K-9,999SF",7/20/2023,21,21,6/29/2023,"$1,200,000 ",8/21/2023,"$1,175,000 ",2014,,3,1,"CASH, CONV"
23546992,DETACHD,RES,RESALE,11583.98,1832 BARNES CIR,West Linn,97068,147,5,3.1,3,4252,264,276,"10K-14,999SF",6/30/2023,7,7,6/23/2023,"$1,125,000 ",7/31/2023,"$1,175,000 ",1991,,3,3,"CASH, CONV"
24229443,DETACHD,RES,REMOD,6405,2082 SYLVAN WAY,West Linn,97068,147,5,3,2,2672,439,439,"15K-19,999SF",3/1/2024,23,23,2/7/2024,"$1,175,000 ",4/1/2024,"$1,175,000 ",1971,,2,2,"CASH, CONV"
24400707,DETACHD,RES,RESALE,10885.05,7 SCARBOROUGH DR,Lake Oswego,97034,147,4,2.1,2,3376,370,348,"10K-14,999SF",6/3/2024,46,46,4/18/2024,"$1,249,900 ",6/24/2024,"$1,175,000 ",1984,,3,2,"CASH, CONV"
24431755,DETACHD,RES,REMOD,11019.98,1029 LAUREL ST,Lake Oswego,97034,147,5,3.1,2,3208,366,366,"10K-14,999SF",10/3/2024,82,108,7/13/2024,"$1,175,000 ",10/17/2024,"$1,175,000 ",1958,,2,2,"CASH, CONV, FHA"
24452567,DETACHD,RES,RESALE,9471.41,5651 LA MESA CT,Lake Oswego,97035,147,4,2.1,2,2718,430,432,"10K-14,999SF",10/4/2024,1,1,10/3/2024,"$1,170,000 ",10/30/2024,"$1,175,000 ",1991,150,3,2,"CASH, CONV"
24501701,DETACHD,RES,REMOD,9076.4,1451 GREENTREE CIR,Lake Oswego,97034,147,4,3.1,1,2328,504,504,"10K-14,999SF",3/11/2024,16,16,2/24/2024,"$1,175,000 ",4/15/2024,"$1,175,000 ",1976,,2,3,"CASH, CONV"
401108922,DETACHD,RES,RESALE,11710.83,23 MASARYK ST,Lake Oswego,97035,147,3,2.1,2,2902,404,404,"10K-14,999SF",5/27/2025,19,19,5/8/2025,"$1,175,000 ",6/26/2025,"$1,175,000 ",1981,100,2,1,"CONV, FHA, VA"
23017350,DETACHD,RES,APPROX,10811.94,14584 PFEIFER WAY,Lake Oswego,97035,147,4,2,1,2647,472,444,"10K-14,999SF",11/7/2023,14,14,10/24/2023,"$1,250,000 ",11/30/2023,"$1,176,000 ",1991,,3,1,"CASH, CONV"
23669307,DETACHD,RES,NEW,2500,3720 Landis ST Lot 2,West Linn,97068,147,4,3,2,3535,350,333,"10K-14,999SF",10/23/2023,126,,6/19/2023,"$1,239,000 ",4/5/2024,"$1,180,000 ",2023,,3,1,"CASH, CONV, VA"
24262116,DETACHD,RES,REMOD,11611.64,4736 LAKEVIEW BLVD,Lake Oswego,97035,147,5,3.1,2,2838,421,415,"7K-9,999SF",6/18/2024,4,4,6/14/2024,"$1,195,000 ",7/19/2024,"$1,180,000 ",2014,,2,1,"CASH, CONV"
24352042,DETACHD,RES,RESALE,9802.11,17244 FERNWOOD DR,Lake Oswego,97034,147,4,2.1,2,2617,450,450,"15K-19,999SF",5/13/2024,4,4,5/9/2024,"$1,180,000 ",6/3/2024,"$1,180,000 ",1956,,2,,"CASH, CONV, FHA, VA"
24384898,DETACHD,RES,APPROX,10106.37,2013 FIELDS DR,West Linn,97068,147,4,2.1,2,3488,322,338,"7K-9,999SF",6/10/2024,4,4,6/6/2024,"$1,125,000 ",7/9/2024,"$1,180,000 ",2005,,3,3,"CASH, CONV"
623458403,DETACHD,RES,RESALE,8755.74,922 E AVE,Lake Oswego,97034,147,3,2,1,1793,778,658,"7K-9,999SF",6/2/2025,94,94,2/28/2025,"$1,395,000 ",6/27/2025,"$1,180,000 ",1950,,2,2,"CASH, CONV"
23309723,DETACHD,RES,RESALE,13647.53,4845 UPPER DR,Lake Oswego,97035,147,5,3,2,2879,433,411,"7K-9,999SF",11/27/2023,50,50,10/8/2023,"$1,249,000 ",12/28/2023,"$1,185,000 ",2014,,3,1,"CASH, CONV"
24188195,DETACHD,RES,NEW,1256.89,1635 KILLARNEY DR,West Linn,97068,147,5,4,3,3150,365,376,"3K-4,999SF",3/13/2024,51,51,1/22/2024,"$1,150,000 ",6/17/2024,"$1,185,892 ",2024,,2,2,"CASH, CONV, FHA, VA"
24076797,DETACHD,RES,RESALE,16875.26,2550 COEUR D ALENE DR,West Linn,97068,147,5,3.1,2,3889,308,304,"10K-14,999SF",10/17/2024,128,128,6/11/2024,"$1,199,000 ",11/18/2024,"$1,186,000 ",2012,650,3,1,"CASH, CONV"
24571537,DETACHD,RES,NEW,0,2141 Eleanor RD,West Linn,97068,147,4,4,3,3216,367,368,"7K-9,999SF",11/4/2024,0,0,11/4/2024,"$1,182,406 ",3/25/2025,"$1,186,522 ",2025,,2,1,"CASH, CONV, VA"
24271150,DETACHD,RES,RESALE,13590.1,1100 SCHUKART LN,Lake Oswego,97034,147,4,2.1,1,3113,321,381,"15K-19,999SF",2/18/2025,3,3,2/15/2025,"$999,900 ",3/12/2025,"$1,187,000 ",1987,,3,2,"CASH, CONV, FHA, VA"
24269913,DETACHD,RES,RESALE,11107.44,2550 CRESTVIEW DR,West Linn,97068,147,6,3,2,3489,358,340,"7K-9,999SF",5/17/2024,10,10,5/7/2024,"$1,250,000 ",6/11/2024,"$1,189,000 ",2001,150,2,2,"CASH, CONV, FHA, VA"
24585623,DETACHD,RES,REMOD,11054.7,19340 NIXON AVE,West Linn,97068,147,3,2,1,1383,859,859,"10K-14,999SF",2/14/2024,13,13,2/1/2024,"$1,189,000 ",3/18/2024,"$1,189,000 ",1977,,4,1,"CASH, CONV"
23010197,DETACHD,RES,RESALE,6639.97,4360 WESTBAY RD,Lake Oswego,97035,147,4,3,2,2636,472,451,"7K-9,999SF",12/29/2023,30,66,11/29/2023,"$1,245,000 ",1/24/2024,"$1,190,000 ",1964,,1,2,"CASH, CONV"
24147615,DETACHD,RES,NEW,11895.99,1800 KILLARNEY DR,West Linn,97068,147,4,3.1,2,3292,391,361,"15K-19,999SF",12/29/2024,18,272,12/11/2024,"$1,290,000 ",2/3/2025,"$1,190,000 ",2024,,3,0,"CASH, CONV"
24327776,DETACHD,RES,RESALE,14939.9,21157 Zeus DR,West Linn,97068,147,4,3,2,3381,333,351,"10K-14,999SF",7/14/2024,2,2,7/12/2024,"$1,129,000 ",8/9/2024,"$1,190,000 ",2005,,3,1,"CASH, CONV, VA"
23421488,DETACHD,RES,RESALE,7555.63,302 FURNACE ST,Lake Oswego,97034,147,3,2.1,2,1945,614,614,"5K-6,999SF",6/11/2023,10,10,6/1/2023,"$1,195,000 ",7/13/2023,"$1,195,000 ",1993,,2,1,"CASH, CONV, FHA, VA"
24219374,DETACHD,RES,REMOD,13187.36,1338 EVAH LN,West Linn,97068,147,5,3.1,3,4430,269,269,"7K-9,999SF",11/26/2024,167,167,6/12/2024,"$1,195,000 ",12/20/2024,"$1,195,000 ",1993,,3,2,"CASH, CONV, VA"
24389332,DETACHD,RES,RESALE,10904.13,5557 RIVER ST,West Linn,97068,147,3,3,3,3338,357,357,20K-.99AC,8/18/2024,31,31,7/18/2024,"$1,195,000 ",9/20/2024,"$1,195,000 ",1978,0,2,1,"CASH, CONV"
24559926,DETACHD,RES,NEW,6957.92,5759 WASHINGTON CT,Lake Oswego,97035,147,4,2.1,2,2343,510,510,"7K-9,999SF",12/6/2024,3,3,12/3/2024,"$1,195,000 ",1/21/2025,"$1,195,000 ",2024,,0,1,"CASH, CONV"
24563588,DETACHD,RES,REMOD,7055.2,17251 GREENTREE AVE,Lake Oswego,97034,147,4,3,2,3064,391,391,"10K-14,999SF",6/29/2024,22,22,6/7/2024,"$1,199,000 ",7/19/2024,"$1,199,000 ",1961,,2,2,"CASH, CONV, FHA, VA"
24311995,DETACHD,RES,RESALE,8495.56,16056 REESE RD,Lake Oswego,97035,147,3,2,1,1736,690,690,"10K-14,999SF",5/3/2024,8,8,4/25/2024,"$1,199,500 ",5/31/2024,"$1,199,500 ",1993,,2,1,"CASH, CONV"
797921121,DETACHD,RES,RESALE,9274.76,9 BUCKINGHAM TER,Lake Oswego,97034,147,4,3,2,2766,433,433,"10K-14,999SF",4/30/2025,27,27,4/3/2025,"$1,199,900 ",5/29/2025,"$1,199,900 ",1976,,3,2,"CASH, CONV, FHA, VA"
23017862,DETACHD,RES,FIXER,6169.42,2411 GLEN EAGLES RD,Lake Oswego,97034,147,5,2.1,1,2100,595,571,"15K-19,999SF",8/6/2023,9,9,7/28/2023,"$1,250,000 ",9/6/2023,"$1,200,000 ",1955,,2,2,"CASH, CONV"
23324527,DETACHD,RES,RESALE,12967.36,13440 SW KNAUS RD,Lake Oswego,97034,147,3,3,2,3818,314,314,20K-.99AC,3/8/2024,78,78,12/21/2023,"$1,200,000 ",4/19/2024,"$1,200,000 ",1993,,2,4,"CALL-SA, CASH, CONV"
23370159,DETACHD,RES,APPROX,11066.41,4904 PARKHILL ST,Lake Oswego,97035,147,4,2.1,2,3433,348,349,"7K-9,999SF",11/13/2023,7,7,11/6/2023,"$1,195,000 ",12/14/2023,"$1,200,000 ",1999,,3,,"CASH, CONV"
23406747,DETACHD,RES,RESALE,12689.68,378 9TH ST,Lake Oswego,97034,147,3,2.1,2,2019,619,594,"3K-4,999SF",9/16/2023,61,61,7/17/2023,"$1,250,000 ",10/25/2023,"$1,200,000 ",2018,,2,1,"CASH, CONV"
23444894,ATTACHD,RES,RESALE,9545.58,321 3RD ST,Lake Oswego,97034,147,3,3.1,3,1996,598,601,"0-2,999SF",5/27/2023,2,2,5/25/2023,"$1,195,000 ",7/7/2023,"$1,200,000 ",2001,380,2,1,"CASH, CONV"
23643474,DETACHD,RES,RESALE,7304.25,4410 LORDS LN,Lake Oswego,97035,147,5,3.1,2,3499,399,342,20K-.99AC,5/18/2023,17,17,5/1/2023,"$1,399,000 ",7/26/2023,"$1,200,000 ",1977,,2,1,"CALL-SA, CASH, CONV, FHA, VA"
24145087,DETACHD,RES,RESALE,14275.48,19664 SUNCREST DR,West Linn,97068,147,5,3.1,2,3832,313,313,"7K-9,999SF",3/10/2025,62,62,1/7/2025,"$1,200,000 ",4/9/2025,"$1,200,000 ",2012,900,4,3,"CASH, CONV"
24277293,DETACHD,RES,REMOD,8333.82,2160 CREST DR,Lake Oswego,97034,147,4,2,2,2690,481,446,"15K-19,999SF",1/29/2025,48,48,12/12/2024,"$1,295,000 ",2/28/2025,"$1,200,000 ",1948,,2,2,"CASH, CONV"
24291013,DETACHD,RES,RESALE,11853.88,4487 WESTBAY RD,Lake Oswego,97035,147,3,2,1,1869,642,642,"10K-14,999SF",7/30/2024,0,0,7/30/2024,"$1,200,000 ",9/30/2024,"$1,200,000 ",1953,2672,2,2,"CASH, CONV"
24360815,DETACHD,RES,RESALE,11335.78,2687 GLORIA DR,West Linn,97068,147,6,4,3,3633,330,330,"7K-9,999SF",3/14/2024,6,6,3/8/2024,"$1,200,000 ",4/8/2024,"$1,200,000 ",2016,,3,1,"CASH, CONV, VA"
24409720,DETACHD,RES,RESALE,12683.33,1507 CEDAR ST,Lake Oswego,97034,147,3,2.1,2,2590,482,463,"7K-9,999SF",9/26/2024,21,21,9/5/2024,"$1,249,000 ",10/31/2024,"$1,200,000 ",2020,,2,1,"CASH, CONV, VA"
24638316,DETACHD,RES,FIXER,8849.96,309 10TH ST,Lake Oswego,97034,147,5,3,3,4520,265,265,"10K-14,999SF",9/9/2024,0,0,9/9/2024,"$1,200,000 ",9/30/2024,"$1,200,000 ",1942,,2,2,"CASH, CONV"
24641199,DETACHD,RES,NEW,1000,1246 9th ST Lot 1,West Linn,97068,147,3,2.1,2,3024,395,396,"10K-14,999SF",5/16/2025,109,109,1/27/2025,"$1,194,900 ",6/6/2025,"$1,200,000 ",2025,,2,1,"CASH, CONV, VA"
24648266,DETACHD,RES,RESALE,7528.75,1476 GREENTREE CIR,Lake Oswego,97034,147,3,2.1,1,2030,591,591,"10K-14,999SF",3/11/2024,0,0,3/11/2024,"$1,200,000 ",3/11/2024,"$1,200,000 ",1977,,2,1,"CASH, CONV"
185235728,DETACHD,RES,RESALE,14298.23,18103 WESTMINSTER DR,Lake Oswego,97034,147,4,2.1,2,3344,358,358,"10K-14,999SF",5/26/2025,5,5,5/21/2025,"$1,199,000 ",6/26/2025,"$1,200,000 ",1986,,2,2,"CASH, CONV, FHA"
597468949,DETACHD,RES,RESALE,15937,24024 SW MOUNTAIN RD,West Linn,97068,147,3,2.1,2,5639,212,212,1-2.99AC,4/29/2025,0,0,4/29/2025,"$1,200,000 ",5/6/2025,"$1,200,000 ",2004,,3,2,"CASH, CONV"
23691221,DETACHD,RES,NEW,2500,3713 Landis ST Lot 1,West Linn,97068,147,3,3.1,2,3258,380,369,"10K-14,999SF",2/4/2024,230,,6/19/2023,"$1,239,000 ",4/5/2024,"$1,204,900 ",2023,,2,1,"CASH, CONV, VA"
23181144,DETACHD,RES,REMOD,8571.51,7 CELLINI CT,Lake Oswego,97035,147,5,3.1,2,3560,337,338,"10K-14,999SF",8/14/2023,3,3,8/11/2023,"$1,200,000 ",9/14/2023,"$1,205,000 ",1972,92,2,3,CONV
24355682,ATTACHD,RES,REMOD,9837.51,322 2ND ST,Lake Oswego,97034,147,3,3.1,3,1974,615,610,"0-2,999SF",3/11/2024,19,19,2/21/2024,"$1,215,000 ",3/29/2024,"$1,205,000 ",2001,380,2,1,"CASH, CONV"
23315708,DETACHD,RES,RESALE,15986.09,17656 WOODHURST PL,Lake Oswego,97034,147,4,2.1,2,4559,274,264,"7K-9,999SF",7/21/2023,35,78,6/16/2023,"$1,250,000 ",8/18/2023,"$1,207,000 ",2000,600,3,2,"CASH, CONV, FHA, VA"
24047527,DETACHD,RES,NEW,4042.03,4610 KENTHORPE WAY,West Linn,97068,147,4,2.1,1,2900,413,417,"10K-14,999SF",9/9/2024,3,3,9/6/2024,"$1,199,000 ",10/4/2024,"$1,210,000 ",2024,,2,2,"CASH, CONV"
23029844,ATTACHD,RES,REMOD,10241.68,319 3RD ST,Lake Oswego,97034,147,3,3.1,3,1937,645,625,"0-2,999SF",6/16/2023,6,7,6/10/2023,"$1,250,000 ",7/3/2023,"$1,212,500 ",2001,380,2,1,"CASH, CONV"
23284758,DETACHD,RES,REMOD,10012.95,3324 SABINA CT,Lake Oswego,97035,147,3,2.1,2,2550,490,475,"10K-14,999SF",12/5/2023,7,7,11/28/2023,"$1,250,000 ",12/29/2023,"$1,212,500 ",1993,,3,1,"CASH, CONV"
24041704,DETACHD,RES,RESALE,8056.61,46 DA VINCI ST,Lake Oswego,97035,147,5,3,2,3378,353,359,"7K-9,999SF",4/8/2024,4,4,4/4/2024,"$1,195,000 ",4/23/2024,"$1,215,000 ",1972,578,2,2,"CASH, CONV"
24699944,CONDO,RES,REMOD,9403,125 3RD ST,Lake Oswego,97034,147,2,2,1,1447,829,839,,2/25/2024,2,2,2/23/2024,"$1,200,000 ",3/7/2024,"$1,215,000 ",1998,770,1,1,"CASH, CONV, FHA"
370471803,DETACHD,RES,RESALE,12368.92,2350 HASKINS RD,West Linn,97068,147,4,3.1,2,3432,327,354,"7K-9,999SF",4/13/2025,3,3,4/10/2025,"$1,125,000 ",5/12/2025,"$1,215,000 ",2009,,3,2,"CASH, CONV"
478255444,DETACHD,RES,RESALE,10288.97,4046 RIDGE LN,West Linn,97068,147,5,3.1,2,2910,416,417,"7K-9,999SF",5/14/2025,13,13,5/1/2025,"$1,212,500 ",6/16/2025,"$1,215,000 ",2021,,3,1,"CASH, CONV"
560116319,DETACHD,RES,RESALE,13575.94,2176 TANNLER DR,West Linn,97068,147,5,3,2,3104,402,392,"10K-14,999SF",4/11/2025,0,0,4/11/2025,"$1,250,000 ",4/11/2025,"$1,218,750 ",2020,,3,1,"CASH, CONV, VA"
23153344,DETACHD,RES,REMOD,8296.86,2415 PARK RD,Lake Oswego,97034,147,4,2.1,1,2747,443,443,"10K-14,999SF",6/6/2023,5,32,6/1/2023,"$1,219,000 ",7/13/2023,"$1,219,000 ",1951,,2,2,"CASH, CONV, FHA"
23075304,DETACHD,RES,FIXER,4803.15,233 E AVE,Lake Oswego,97034,147,3,1,1,1150,1217,1060,"10K-14,999SF",8/16/2023,12,12,8/4/2023,"$1,400,000 ",10/31/2023,"$1,220,000 ",1954,,0,,"CASH, CONV, OWNCONT"
24258591,DETACHD,RES,RESALE,9407.28,15930 TWIN FIR RD,Lake Oswego,97035,147,3,2.1,2,2463,507,495,"7K-9,999SF",7/8/2024,17,17,6/21/2024,"$1,250,000 ",8/6/2024,"$1,220,000 ",1989,,2,1,"CASH, CONV"
24669861,DETACHD,RES,REMOD,8079.67,13660 SHIREVA DR,Lake Oswego,97034,147,4,3,2,2697,480,452,"10K-14,999SF",4/29/2024,18,18,4/11/2024,"$1,295,000 ",5/20/2024,"$1,220,000 ",1969,,2,1,"CASH, CONV, FHA, VA"
175200870,DETACHD,RES,RESALE,9583.16,155 SW MIDVALE RD,Portland,97219,147,3,2,1,2868,453,425,20K-.99AC,3/17/2025,20,192,2/25/2025,"$1,300,000 ",4/18/2025,"$1,220,000 ",1952,,2,2,"CALL-SA, CASH, CONV"
789856499,DETACHD,RES,RESALE,14096.35,2051 BAY MEADOWS DR,West Linn,97068,147,4,3,2,3811,327,320,"10K-14,999SF",5/10/2025,10,10,4/30/2025,"$1,250,000 ",6/12/2025,"$1,220,650 ",1989,457,3,2,"CASH, CONV, FHA, VA"
23277611,DETACHD,RES,RESALE,12022.15,17532 OAK MEADOW LN,Lake Oswego,97034,147,5,3,2,3046,426,402,"10K-14,999SF",7/31/2023,35,35,6/26/2023,"$1,299,900 ",8/31/2023,"$1,225,000 ",1986,,3,2,"CASH, CONV"
23417856,CONDO,RES,RESALE,11497.23,641 3RD ST #2,Lake Oswego,97034,147,3,2.1,2,2092,568,585,,7/3/2023,3,3,6/30/2023,"$1,190,000 ",7/14/2023,"$1,225,000 ",2019,200,2,1,"CASH, CONV"
23467288,DETACHD,RES,RESALE,20749.4,53 EAGLE CREST DR,Lake Oswego,97035,147,5,4.2,3,4918,264,249,1-2.99AC,8/20/2023,122,122,4/20/2023,"$1,300,000 ",10/13/2023,"$1,225,000 ",1996,84,3,3,"CASH, CONV, FHA, VA"
24038521,DETACHD,RES,RESALE,12427.56,5501 RACHEL LN,Lake Oswego,97035,147,4,2.2,3,3669,340,333,"7K-9,999SF",5/24/2024,21,21,5/3/2024,"$1,250,000 ",6/18/2024,"$1,225,000 ",2007,800,2,2,"CASH, CONV, FHA"
24155108,DETACHD,RES,REMOD,16286.9,16176 MATTHEW CT,Lake Oswego,97034,147,4,2.1,2,3474,374,352,"10K-14,999SF",2/18/2025,224,224,7/9/2024,"$1,299,900 ",2/28/2025,"$1,225,000 ",1987,,3,2,"CASH, CONV"
